index,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2022,2012-22,2022
,"8,4","11,4","14,1","15,5","15,1","10,3","8,7","9,8","9,9","10,9",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,♦
,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,♦
,"3,9","4,0","3,9","4,0","3,8","4,0","3,5","4,2","4,2","4,2","4,0","4,1","3,9","2,9","4,1","4,1","4,0","3,4","3,5","3,9","4,1","3,8","4,2","8,6%","0,6%","0,2%"
,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,♦
,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,♦
,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,♦
,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,♦
,"5,5","5,4","5,5","4,9","5,5","5,6","5,6","7,7","11,2","11,8","11,6","11,7","11,5","11,6","11,7","11,6","11,3","11,5","11,4","11,3","11,5","11,3","11,1","--1,7%","--0,3%","0,4%"
,"16,5","17,1","18,0","17,9","17,0","17,7","18,0","15,3","16,7","14,1","14,6","15,4","15,5","15,7","15,5","15,1","14,8","15,1","14,8","15,3","15,4","15,7","15,9","1,1%","0,3%","0,6%"
,"4,8","5,3","5,5","5,2","5,5","5,9","5,5","5,7","6,3","5,7","5,7","6,2","5,5","5,3","6,4","5,6","5,7","6,3","5,8","5,8","6,4","5,7","5,6","--1,8%","0,1%","0,2%"
,"62,2","63,7","63,0","61,9","63,6","57,5","60,1","55,1","59,0","52,8","61,6","57,7","61,5","56,7","57,3","57,3","58,6","58,1","55,8","58,3","58,3","56,6","58,6","3,6%","--0,5%","2,2%"
,"57,3","72,1","68,1","67,4","77,7","72,7","67,0","67,0","63,9","52,2","57,7","60,5","64,0","66,5","64,9","56,3","63,1","65,7","68,5","66,1","49,2","53,0","51,5","--2,7%","--2,1%","1,9%"
,"26,3","26,6","27,0","27,3","26,8","23,2","27,6","27,7","27,5","27,5","26,5","26,9","25,6","26,2","27,8","23,3","21,3","20,5","24,4","25,3","23,0","18,5","23,1","24,7%","--1,0%","0,9%"
,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,♦
,"77,3","76,2","78,0","81,4","87,0","88,8","90,2","92,5","89,8","82,9","89,2","90,2","90,1","83,2","88,4","87,6","81,0","85,6","84,4","83,0","76,2","86,2","62,1","--28,0%","--3,7%","2,3%"
,"85,1","90,1","87,8","88,7","80,0","81,6","75,5","63,0","52,5","69,1","62,1","69,0","70,4","70,6","63,7","70,3","71,7","70,3","65,1","56,2","50,3","45,9","47,7","4,0%","--3,8%","1,8%"
,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,♦
,"1048,6","1081,8","1095,2","1104,6","1122,4","1109,9","1107,8","1055,6","1054,8","1004,4","1031,8","1023,9","998,1","986,2","992,4","968,0","941,9","935,9","935,8","929,7","833,0","882,3","741,5","--16,0%","--2,9%","27,7%"
,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,♦
,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"0,3","5,8","4,7","--18,9%",-,"0,2%"
,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,♦
,"130,7","136,9","141,6","150,3","144,7","149,4","156,4","160,1","163,1","163,6","170,4","172,9","177,5","172,5","180,8","195,5","196,6","203,1","204,6","209,0","215,9","222,4","223,7","0,6%","2,3%","8,4%"
,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,♦
,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,♦
,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,♦
,"2,0","2,0","2,3","2,0","2,2","2,7","2,6","2,6","2,5","2,5","2,5","2,5","2,3","2,4","2,5","2,8","2,4","2,6","2,1","2,2","2,8","2,0","2,8","42,4%","2,1%","0,1%"
,"132,7","138,9","143,9","152,3","146,9","152,2","159,1","162,6","165,5","166,1","172,9","175,5","179,8","174,9","183,2","198,3","199,0","205,8","206,7","211,2","219,0","230,2","231,2","0,5%","2,5%","8,6%"
,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,-,-,-,-,-,-,-,-,-,-,"0,1","1,5","4,3","4,1","3,5","6,5","7,0","6,9","6,4","6,3","3,5","6,6","85,7%","16,3%","0,2%"
,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,♦
,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,♦
,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,♦
,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,♦
,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,♦
,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,♦
,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,6","10,5","20,1","90,6%",-,"0,8%"
,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,♦
,-,-,-,-,-,-,-,-,-,-,-,"0,1","1,5","4,3","4,1","3,5","6,5","7,0","6,9","6,4","8,0","14,1","26,7","89,4%","33,8%","1,0%"
,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,♦
,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,♦
,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,♦
,"13,0","10,7","12,0","12,7","13,4","11,3","10,0","11,3","13,0","12,8","13,5","12,9","13,0","14,1","13,8","12,2","15,0","14,2","11,6","13,3","9,9","12,4","10,1","--18,3%","--2,5%","0,4%"
,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,♦
,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,♦
,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,♦
,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,♦
,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,♦
,"13,0","10,7","12,0","12,7","13,4","11,3","10,0","11,3","13,0","12,8","13,5","12,9","13,0","14,1","13,8","12,2","15,0","14,2","11,6","13,3","9,9","12,4","10,1","--18,3%","--2,5%","0,4%"
,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,♦
,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,♦
,"16,7","17,5","25,1","43,3","50,5","53,1","54,8","62,1","68,4","70,1","74,7","87,2","98,3","111,5","133,2","171,4","213,2","248,1","295,0","348,7","366,2","407,5","417,8","2,5%","15,6%","15,6%"
,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,♦
,"15,8","18,9","19,4","18,1","21,3","17,7","17,6","17,8","15,2","16,8","23,1","32,2","33,1","33,3","34,7","38,3","37,9","37,4","39,1","45,2","44,6","43,9","46,2","5,2%","3,4%","1,7%"
,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,♦
,"319,1","320,5","314,3","230,1","285,9","293,0","304,3","279,0","251,7","274,7","292,4","162,9","18,0","14,6",-,"4,5","17,7","29,1","49,1","65,6","43,0","61,2","51,8","--15,4%","11,1%","1,9%"
,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,♦
,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,♦
,"0,9","2,1","1,9","1,9","2,4","2,5","2,5","2,3","1,7","2,5","2,5","3,9","2,7","4,3","4,7","4,3","5,3","8,1","9,2","9,2","9,5","15,7","22,3","42,0%","23,4%","0,8%"
,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,♦
,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,♦
,"109,0","112,1","119,1","129,7","130,7","146,8","148,7","142,9","151,0","147,8","148,6","154,7","150,3","138,8","156,4","164,8","162,0","148,4","133,5","145,9","160,2","158,0","176,1","11,4%","1,6%","6,6%"
,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,♦
,"38,5","35,5","39,6","38,9","39,5","40,0","39,9","40,5","40,8","41,6","41,6","42,1","40,4","41,6","42,4","36,5","31,7","22,4","27,7","32,3","31,4","27,8","23,8","--14,5%","--5,2%","0,9%"
,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,♦
,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,♦
,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,♦
,"500,0","506,6","519,3","462,0","530,2","553,1","567,9","544,8","528,9","553,4","582,9","483,1","342,9","344,1","371,4","419,7","467,7","493,6","553,6","646,9","655,0","714,1","737,9","3,3%","8,0%","27,5%"
,,,,,,,,,,,,,,,,,,,,,,,,,,
Total World,"2580,7","2653,5","2695,9","2641,3","2761,4","2768,6","2803,1","2746,0","2737,5","2698,7","2768,3","2652,4","2470,5","2490,3","2541,1","2575,3","2613,7","2637,0","2700,2","2795,8","2689,0","2802,5","2679,0","--4,4%","0,8%","100,0%"
,"2249,8","2307,5","2330,7","2249,5","2358,6","2362,1","2382,3","2314,7","2294,5","2257,8","2302,1","2158,1","1961,9","1975,7","1988,3","1974,5","1973,0","1959,6","1969,7","1994,1","1872,0","1912,2","1789,3","--6,4%","--0,9%","66,8%"
,"330,9","346,1","365,2","391,8","402,8","406,5","420,8","431,2","442,9","440,9","466,2","494,3","508,7","514,6","552,9","600,9","640,7","677,4","730,5","801,6","817,0","890,4","889,7","--0,1%","5,7%","33,2%"
,"859,9","888,9","902,3","907,2","928,6","916,4","914,5","872,2","885,0","824,9","854,0","837,8","812,0","806,2","812,5","786,8","767,9","759,5","761,9","765,3","683,5","731,7","608,6","--16,8%","--2,8%","22,7%"
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
